model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s260_resnet34_d4_b64_lr0,0.368977427482605,0.3636281192302704,0.8869689106941223,0.8901384472846985,0.7968950271606445,0.8020265102386475,0.9036291837692261,0.9024333953857422,0.9702275991439819,0.9706196784973145,68
unet_s263_resnet18_d4_b8_lr1,0.3716031014919281,0.36279916763305664,0.8869998455047607,0.8912997245788574,0.7969449162483215,0.8039140701293945,0.9043216705322266,0.9036920070648193,0.9702905416488647,0.9706093072891235,19
unet_s266_resnet18_d4_b8_lr0,0.35550519824028015,0.34124720096588135,0.8923074007034302,0.8982633352279663,0.8055550456047058,0.815315842628479,0.909082293510437,0.909939169883728,0.9727894067764282,0.9739238023757935,33
unet_s268_resnet18_d4_b8_lr0,0.3554377257823944,0.3445490300655365,0.8917026519775391,0.8968355059623718,0.8045698404312134,0.8129662871360779,0.9082393646240234,0.9085450768470764,0.9725562334060669,0.9734495878219604,34
unet_s271_resnet34_d4_b8_lr2,0.39989256858825684,0.3951963782310486,0.8779007196426392,0.8807763457298279,0.7823735475540161,0.7869529128074646,0.8960561752319336,0.8941905498504639,0.9653890132904053,0.9653956890106201,32
unet_s273_resnet34_d4_b32_lr0,0.3734040856361389,0.36154723167419434,0.887445867061615,0.8926663398742676,0.7976652979850769,0.8061403036117554,0.9052948355674744,0.9051260948181152,0.970842719078064,0.9711238145828247,47
unet_s276_resnet34_d4_b8_lr0,0.3615555167198181,0.3456191420555115,0.8911529779434204,0.8976795673370361,0.8036753535270691,0.814354419708252,0.9085557460784912,0.9096585512161255,0.9726349115371704,0.9735611081123352,25
unet_s278_resnet34_d4_b8_lr0,0.3528876304626465,0.3382800221443176,0.893090546131134,0.899482011795044,0.806832492351532,0.817326009273529,0.9101418256759644,0.9112118482589722,0.973523736000061,0.9745074510574341,59
unet_s282_resnet34_d4_b8_lr0,0.3624686896800995,0.3459588289260864,0.8911415934562683,0.8980646133422852,0.8036567568778992,0.8149884343147278,0.9086935520172119,0.9100682735443115,0.9727916121482849,0.9736191034317017,31
unet_s284_resnet34_d4_b64_lr0,0.36759108304977417,0.3575877547264099,0.8884663581848145,0.8932840824127197,0.7993157505989075,0.8071484565734863,0.9055502414703369,0.9054473638534546,0.9708156585693359,0.9714528322219849,68
unet_s287_resnet34_d4_b8_lr0,0.36066949367523193,0.3448883295059204,0.8912885785102844,0.8980991244316101,0.803895890712738,0.8150453567504883,0.9088966846466064,0.9101380109786987,0.9730020761489868,0.9738394021987915,32
unet_s289_resnet34_d4_b16_lr0,0.36144667863845825,0.3534878194332123,0.8898187875747681,0.8943090438842773,0.8015076518058777,0.8088237047195435,0.9065190553665161,0.9063225984573364,0.9716204404830933,0.9721949696540833,27
unet_s292_resnet18_d4_b8_lr2,0.39395374059677124,0.38546913862228394,0.8806295990943909,0.8847849369049072,0.7867187261581421,0.793376088142395,0.8988144993782043,0.8978631496429443,0.9667599201202393,0.9669989347457886,44
