model,val_loss,val_dice,val_jaccard,val_bacc,val_auc,epoch
manet_contrast_a1.1_b10_f4,0.36019155383110046,0.8913619220256805,0.8041108101606369,0.9072147011756897,0.9718861877918243,29
manet_contrast_a1.1_b20_f0,0.3356340304017067,0.8985607028007507,0.8158371597528458,0.9131950438022614,0.9754303991794586,27
manet_contrast_a1.1_b20_f1,0.33243927359580994,0.9008392542600632,0.8196034878492355,0.913592740893364,0.9756545275449753,29
manet_contrast_a1.1_b20_f2,0.3343017101287842,0.8991203457117081,0.8167693167924881,0.9122764617204666,0.9752186089754105,20
manet_contrast_a1.1_b20_f3,0.34355516731739044,0.8942964375019073,0.8088709861040115,0.9117089956998825,0.9746365547180176,20
manet_contrast_a1.1_b20_f4,0.3589637577533722,0.8910332173109055,0.8035675138235092,0.906578779220581,0.9716724306344986,42
manet_contrast_a1.2_b-20_f0,0.33636654168367386,0.8984269201755524,0.8156159222126007,0.9129772782325745,0.9753082394599915,27
manet_contrast_a1.2_b-20_f1,0.33188608288764954,0.9006311446428299,0.8192566633224487,0.9130624979734421,0.9754640012979507,20
manet_contrast_a1.2_b-20_f2,0.33557572960853577,0.8995014727115631,0.8174004703760147,0.9129834771156311,0.9753571301698685,35
manet_contrast_a1.2_b-20_f3,0.34159301966428757,0.8944880962371826,0.8091812878847122,0.9112432897090912,0.9747149348258972,39
manet_contrast_a1.2_b-20_f4,0.36151766777038574,0.8909075558185577,0.8033724725246429,0.9069241434335709,0.971756711602211,36
manet_contrast_a1.2_b-10_f0,0.33515942841768265,0.8986409455537796,0.8159669190645218,0.9129810929298401,0.9754022359848022,28
manet_contrast_a1.2_b-10_f1,0.32999294996261597,0.9012885987758636,0.8203428089618683,0.9136797189712524,0.9757849127054214,29
manet_contrast_a1.2_b-10_f2,0.3359439894556999,0.8992693424224854,0.8170143663883209,0.9126727133989334,0.975147157907486,39
manet_contrast_a1.2_b-10_f3,0.3428296372294426,0.8944773077964783,0.809167742729187,0.9116559475660324,0.9746701568365097,22
manet_contrast_a1.2_b-10_f4,0.3561414107680321,0.8916592597961426,0.8045860230922699,0.906994953751564,0.9720791876316071,30
manet_contrast_a1.2_b0_f0,0.3353990390896797,0.8984415829181671,0.815636396408081,0.9127491116523743,0.9753189980983734,24
manet_contrast_a1.2_b0_f1,0.33035416156053543,0.9008480906486511,0.8196109682321548,0.9131559878587723,0.9756570011377335,21
manet_contrast_a1.2_b0_f2,0.3344814255833626,0.8994873613119125,0.8173723220825195,0.912890762090683,0.9753072559833527,28
manet_contrast_a1.2_b0_f3,0.3403281643986702,0.8946115374565125,0.8093857020139694,0.9112864285707474,0.9748208075761795,23
manet_contrast_a1.2_b0_f4,0.35973598062992096,0.8915520906448364,0.8044239580631256,0.9074884057044983,0.9719274491071701,26
manet_contrast_a1.2_b10_f0,0.33441096544265747,0.8985033184289932,0.8157384991645813,0.9125308990478516,0.9754553735256195,25
manet_contrast_a1.2_b10_f1,0.3297819197177887,0.9011990576982498,0.8201986104249954,0.9136020988225937,0.9757977724075317,29
manet_contrast_a1.2_b10_f2,0.33446481823921204,0.8996602147817612,0.8176589608192444,0.9131393432617188,0.975311353802681,39
manet_contrast_a1.2_b10_f3,0.34345458447933197,0.8946020901203156,0.809377446770668,0.9120274186134338,0.97479048371315,40
manet_contrast_a1.2_b10_f4,0.36023297160863876,0.8915690630674362,0.8044392615556717,0.9075145274400711,0.9720263481140137,26
manet_contrast_a1.2_b20_f0,0.33681444823741913,0.8980372846126556,0.8149750381708145,0.9125748872756958,0.975196123123169,42
manet_contrast_a1.2_b20_f1,0.33110788464546204,0.9008355587720871,0.8195884823799133,0.9131519645452499,0.9755487442016602,22
manet_contrast_a1.2_b20_f2,0.33419228345155716,0.8994658440351486,0.8173392415046692,0.9126323312520981,0.9753596782684326,25
manet_contrast_a1.2_b20_f3,0.3418247029185295,0.894338995218277,0.808942973613739,0.9110879898071289,0.9746017605066299,25
manet_contrast_a1.2_b20_f4,0.3593018800020218,0.891717940568924,0.804680272936821,0.9074345976114273,0.9719384163618088,42
manet_deform_s2_p3_f0,0.3357609137892723,0.8987008333206177,0.816066637635231,0.9132682979106903,0.9753915518522263,65
manet_deform_s2_p3_f1,0.331293486058712,0.9008590877056122,0.8196314424276352,0.9131617546081543,0.9755574464797974,64
manet_deform_s2_p3_f2,0.3326744884252548,0.9006419479846954,0.8192805498838425,0.9138432592153549,0.975682333111763,53
manet_deform_s2_p3_f3,0.3426295146346092,0.8948446810245514,0.8097648322582245,0.9119877517223358,0.9747897833585739,45
manet_deform_s2_p3_f4,0.35796482115983963,0.891431599855423,0.8042196035385132,0.907033234834671,0.9719598442316055,64
manet_deform_s2_p4_f0,0.33468762785196304,0.8987458348274231,0.8161412477493286,0.9129840731620789,0.9754332304000854,47
manet_deform_s2_p4_f1,0.33063754439353943,0.9007856547832489,0.8195110112428665,0.9130087345838547,0.9756457805633545,46
manet_deform_s2_p4_f2,0.3331691473722458,0.8996991664171219,0.8177225887775421,0.9129978269338608,0.975464329123497,66
manet_deform_s2_p4_f3,0.3427983745932579,0.8948800265789032,0.8098200410604477,0.9123481661081314,0.9749350696802139,80
manet_deform_s2_p4_f4,0.35851241648197174,0.8914373964071274,0.8042344003915787,0.9068798422813416,0.9718760699033737,82
manet_deform_s2_p5_f0,0.33659011125564575,0.8985476493835449,0.8158157169818878,0.913166955113411,0.9753544926643372,47
manet_deform_s2_p5_f1,0.329564668238163,0.9012041836977005,0.8202074468135834,0.9135546237230301,0.9757920503616333,81
manet_deform_s2_p5_f2,0.3325636312365532,0.9003138244152069,0.8187381476163864,0.9134418964385986,0.9755886495113373,53
manet_deform_s2_p5_f3,0.34287040680646896,0.894639864563942,0.809430256485939,0.9120567739009857,0.9747745841741562,101
manet_deform_s2_p5_f4,0.36180029809474945,0.8912608176469803,0.803948238492012,0.9073635935783386,0.9716992527246475,74
manet_deform_s2_p6_f0,0.33445432037115097,0.8986788839101791,0.81603042781353,0.9129434376955032,0.9754334837198257,102
manet_deform_s2_p6_f1,0.32979486882686615,0.9010564684867859,0.8199564516544342,0.9132650643587112,0.9757324606180191,70
manet_deform_s2_p6_f2,0.33402474969625473,0.899881511926651,0.8180234730243683,0.9132749289274216,0.9754347205162048,47
manet_deform_s2_p6_f3,0.3411543741822243,0.8948325216770172,0.8097414076328278,0.9116528928279877,0.9748201668262482,45
manet_deform_s2_p6_f4,0.359788216650486,0.8912127315998077,0.8038648962974548,0.9068408161401749,0.9716605246067047,41
manet_deform_s3_p3_f0,0.3395368158817291,0.8981491029262543,0.815155953168869,0.9123361706733704,0.9750635921955109,46
manet_deform_s3_p3_f1,0.3316856622695923,0.9011104851961136,0.8200533539056778,0.913717657327652,0.9756996333599091,98
manet_deform_s3_p3_f2,0.3326014205813408,0.899999350309372,0.8182168453931808,0.913178414106369,0.9755980521440506,91
manet_deform_s3_p3_f3,0.3425227254629135,0.8951325863599777,0.8102395683526993,0.9126837849617004,0.9749291092157364,48
manet_deform_s3_p3_f4,0.3586881458759308,0.8914763778448105,0.8043011426925659,0.9070962220430374,0.9719015061855316,82
manet_deform_s3_p4_f0,0.3361959010362625,0.8987640142440796,0.8161721378564835,0.9133088439702988,0.9753181636333466,65
manet_deform_s3_p4_f1,0.3326120600104332,0.9010471254587173,0.8199456483125687,0.9135641753673553,0.9754829704761505,59
manet_deform_s3_p4_f2,0.33161749690771103,0.9001549929380417,0.8184725642204285,0.9131897836923599,0.9756039381027222,54
manet_deform_s3_p4_f3,0.34058958292007446,0.8952837586402893,0.8104790896177292,0.912078395485878,0.9748558700084686,55
manet_deform_s3_p4_f4,0.3592466339468956,0.8912498503923416,0.803930789232254,0.9069335758686066,0.9716973304748535,42
manet_deform_s3_p5_f0,0.3366655558347702,0.8987129479646683,0.8160893768072128,0.9132972359657288,0.9754496961832047,67
manet_deform_s3_p5_f1,0.33030644059181213,0.9015312641859055,0.820749506354332,0.9140211641788483,0.9757866710424423,70
manet_deform_s3_p5_f2,0.3310733214020729,0.9003617912530899,0.8188169896602631,0.9133941978216171,0.975704237818718,53
manet_deform_s3_p5_f3,0.3418414890766144,0.8948123604059219,0.8097092062234879,0.9118773639202118,0.9747856855392456,79
