model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
manet_s275_resnet50_d3_b8_lr0,0.3493131101131439,0.33369195461273193,0.8943150639533997,0.9007137417793274,0.8088334798812866,0.8193623423576355,0.9110772609710693,0.91225266456604,0.9739927053451538,0.9751561880111694,51
manet_s276_resnet50_d3_b8_lr0,0.35419386625289917,0.3359840512275696,0.8934791684150696,0.9006142020225525,0.8074671030044556,0.8191975951194763,0.9107886552810669,0.9123581051826477,0.9740601181983948,0.975089430809021,65
manet_s279_resnet50_d3_b8_lr0,0.3515527844429016,0.33555838465690613,0.8940650224685669,0.9003762006759644,0.8084245920181274,0.8188039064407349,0.9110676050186157,0.9120709896087646,0.9741266965866089,0.9750536680221558,40
manet_s281_resnet50_d3_b8_lr0,0.3522687554359436,0.3372407555580139,0.8934785723686218,0.9001594185829163,0.8074660897254944,0.8184453248977661,0.9104927778244019,0.9118388891220093,0.9737546443939209,0.9747591614723206,36
manet_s283_resnet50_d3_b8_lr2,0.40056753158569336,0.3953426480293274,0.8786643147468567,0.8819450736045837,0.7835871577262878,0.7888208627700806,0.8967610597610474,0.8952556252479553,0.9653772115707397,0.9652218818664551,16
manet_s285_resnet50_d3_b8_lr0,0.3448929190635681,0.3332598805427551,0.8947736024856567,0.9001615643501282,0.8095840215682983,0.8184489607810974,0.9109145402908325,0.9115121960639954,0.9741436243057251,0.975160539150238,63
manet_s287_resnet50_d3_b8_lr0,0.346893310546875,0.3333476781845093,0.8945782780647278,0.9002780318260193,0.8092641830444336,0.8186415433883667,0.9108520150184631,0.911669135093689,0.9740149974822998,0.9751310348510742,64
manet_s289_resnet50_d3_b8_lr0,0.3495890498161316,0.33495914936065674,0.8941962122917175,0.900319516658783,0.8086391687393188,0.8187100887298584,0.911002516746521,0.9119291305541992,0.9740543961524963,0.9749958515167236,46
manet_s291_resnet50_d3_b8_lr0,0.347934365272522,0.33340227603912354,0.8945963978767395,0.9005149006843567,0.8092939257621765,0.8190332651138306,0.911138653755188,0.9120097160339355,0.9741147756576538,0.975149929523468,83
manet_s293_resnet50_d3_b32_lr1,0.3790873885154724,0.36936676502227783,0.8852302432060242,0.8897698521614075,0.7940924167633057,0.8014283180236816,0.9029467105865479,0.9023743271827698,0.969319760799408,0.9695820808410645,33
manet_s295_resnet50_d3_b8_lr0,0.3476637303829193,0.3339090347290039,0.8945252895355225,0.9004128575325012,0.8091775178909302,0.8188644647598267,0.910997748374939,0.9118969440460205,0.974006712436676,0.975054144859314,58
manet_s297_resnet50_d3_b8_lr0,0.3506617844104767,0.33514177799224854,0.8942552208900452,0.9004813432693481,0.8087356090545654,0.8189777731895447,0.9111157655715942,0.9121119976043701,0.9740564823150635,0.9750206470489502,36
manet_s299_resnet50_d3_b8_lr0,0.34896212816238403,0.3362424373626709,0.8939211964607239,0.8998602032661438,0.8081893920898438,0.8179507851600647,0.9106705188751221,0.9114663004875183,0.9738947153091431,0.9748258590698242,52
manet_s301_resnet50_d3_b8_lr0,0.3566182255744934,0.339081346988678,0.892451822757721,0.8995226621627808,0.8057905435562134,0.8173931241035461,0.9100093841552734,0.9114362001419067,0.9736964106559753,0.9747189283370972,61
manet_s304_resnet50_d3_b8_lr0,0.3460296392440796,0.33404576778411865,0.8947576880455017,0.9002881646156311,0.8095579743385315,0.8186582326889038,0.9110426306724548,0.9116960763931274,0.9741206765174866,0.9750181436538696,77
manet_s306_resnet50_d3_b8_lr0,0.35110050439834595,0.3348432183265686,0.8938272595405579,0.9004048705101013,0.8080358505249023,0.8188512921333313,0.9108580350875854,0.9120887517929077,0.9740076065063477,0.9751379489898682,61
